,word,max_tag,appearances
5993,Kean,NNP,10
5994,exclusion,NN,10
5995,ethical,JJ,10
5996,prestigious,JJ,10
5997,ethics,NNS,10
5998,relating,VBG,10
5999,accountants,NNS,10
6000,disciplinary,JJ,10
6001,preventing,VBG,10
6002,Wayne,NNP,10
6003,trials,NNS,10
6004,Fair,NNP,10
6005,speculate,VB,12
6006,locked,VBN,10
6007,Banque,NNP,10
6008,convinced,VBN,19
6009,feature,NN,16
6010,Mike,NNP,10
6011,Skinner,NNP,10
6012,shoulder,NN,10
6013,Manufacturing,NNP,10
6014,accessories,NNS,10
6015,magnitude,NN,10
6016,smallest,JJS,10
6017,crack,VB,17
6018,Angelo,NNP,10
6019,Shapiro,NNP,10
6020,merchants,NNS,10
6021,opinions,NNS,10
6022,wins,VBZ,16
6023,walking,VBG,12
6024,sooner,RBR,14
6025,reject,VB,15
6026,fails,VBZ,10
6027,decides,VBZ,10
6028,advancing,VBG,10
6029,pit,NN,10
6030,punitive,JJ,10
6031,removal,NN,10
6032,disproportionate,JJ,10
6033,bureaucratic,JJ,10
6034,kidney,NN,10
6035,stones,NNS,10
6036,skin,NN,10
6037,U.S.A.,NNP,10
6038,Banks,NNS,19
6039,Fargo,NNP,10
6040,borrowers,NNS,10
6041,low-cost,JJ,10
6042,builds,VBZ,10
6043,mention,VB,15
6044,collar,NN,10
6045,shut,VB,27
6046,regulated,VBN,12
6047,circle,NN,10
6048,attendance,NN,10
6049,fault,NN,10
6050,signing,VBG,15
6051,length,NN,10
6052,Legal,NNP,12
6053,tension,NN,10
6054,assault,NN,10
6055,ordering,VBG,10
6056,Embassy,NNP,10
6057,tree,NN,10
6058,impression,NN,10
6059,perceptions,NNS,10
6060,NASD,NNP,10
6061,listing,NN,14
6062,denying,VBG,10
6063,Fred,NNP,10
6064,complaining,VBG,10
6065,stupid,JJ,10
6066,mistakes,NNS,10
6067,Clinton,NNP,10
6068,furor,NN,10
6069,suspend,VB,10
6070,fought,VBD,14
6071,restriction,NN,10
6072,Chamber,NNP,10
6073,Rockwell,NNP,10
6074,willingness,NN,10
6075,cycles,NNS,10
6076,philosophy,NN,10
6077,concentrating,VBG,10
6078,diversification,NN,10
6079,waters,NNS,10
6080,relies,VBZ,10
6081,Pa,NNP,10
6082,abandon,VB,10
6083,architect,NN,10
6084,vacant,JJ,10
6085,disorders,NNS,10
6086,welfare,NN,10
6087,touch,NN,16
6088,yourself,PRP,10
6089,grim,JJ,10
6090,override,VB,10
6091,columns,NNS,10
6092,appearing,VBG,10
6093,searching,VBG,10
6094,Prebon,NNP,10
6095,High-grade,JJ,10
6096,multiples,NNS,10
6097,Negotiable,JJ,10
6098,bank-backed,JJ,10
6099,HOME,NNP,10
6100,6\/2,CD,10
6101,MERRILL,NNP,10
6102,LYNCH,NNP,10
6103,Newhouse,NNP,10
6104,smoothly,RB,10
6105,tall,JJ,10
6106,appointments,NNS,10
6107,asserts,VBZ,10
6108,drawing,VBG,15
6109,Keith,NNP,10
6110,encouraging,VBG,18
6111,GMAC,NNP,10
6112,engage,VB,13
6113,fast-growing,JJ,10
6114,Division,NNP,10
6115,dismal,JJ,10
6116,Family,NNP,10
6117,Ray,NNP,10
6118,Joel,NNP,10
6119,blames,VBZ,10
6120,wires,NNS,10
6121,Scientists,NNS,10
6122,cautioned,VBD,10
6123,equity-purchase,JJ,10
6124,disposal,NN,10
6125,generated,VBD,20
6126,proving,VBG,10
6127,innovation,NN,10
6128,daughters,NNS,10
6129,alike,RB,10
6130,differently,RB,10
6131,softer,JJR,10
6132,reversal,NN,10
6133,waive,VB,10
6134,market-makers,NNS,10
6135,stayed,VBD,12
6136,Consumer,NNP,17
6137,day-to-day,JJ,10
6138,nine-month,JJ,10
6139,2\/32,CD,10
6140,exceeds,VBZ,10
6141,resign,VB,10
6142,Shaw,NNP,10
6143,coordinate,VB,10
6144,handles,VBZ,10
6145,opposite,JJ,15
6146,definitely,RB,10
6147,tendered,VBN,10
6148,Austin,NNP,10
6149,microprocessor,NN,10
6150,exporter,NN,10
6151,granted,VBN,14
6152,generous,JJ,10
6153,Tony,NNP,10
6154,leather,NN,10
6155,decliners,NNS,10
6156,stick,VB,13
6157,revival,NN,10
6158,mount,VB,12
6159,liquidated,VBN,10
6160,renewing,VBG,10
6161,socialism,NN,10
6162,impending,JJ,13
6163,Demand,NN,10
6164,Mellon,NNP,10
6165,proteins,NNS,10
6166,cancers,NNS,10
6167,vacancy,NN,10
6168,trim,VB,12
6169,races,NNS,10
6170,rigid,JJ,10
6171,Christian,NNP,16
6172,cereal,NN,10
6173,omitted,VBN,12
6174,reckless,JJ,10
6175,lengthy,JJ,10
6176,Ireland,NNP,10
6177,Stoltzman,NNP,10
6178,elements,NNS,10
6179,fancy,JJ,13
6180,Belgium,NNP,10
6181,thereby,RB,10
6182,distance,NN,12
6183,clout,NN,10
6184,Aside,RB,10
6185,opposing,VBG,10
6186,Eventually,RB,10
6187,seasons,NNS,10
6188,pickup,NN,10
6189,obstacle,NN,10
6190,eventual,JJ,10
6191,combining,VBG,10
6192,neck,NN,10
6193,provider,NN,10
6194,convention,NN,10
6195,suggestion,NN,10
6196,"800,000",CD,10
6197,examine,VB,10
6198,soil,NN,10
6199,parity,NN,10
6200,bargaining,NN,10
6201,timetable,NN,10
6202,franchisee,NN,10
6203,Giovanni,NNP,10
6204,component,NN,10
6205,tale,NN,10
6206,Microsystems,NNPS,12
6207,Accounting,NNP,10
6208,repeated,VBN,18
6209,overwhelming,JJ,10
6210,owes,VBZ,10
6211,pleased,JJ,19
6212,king,NN,10
6213,depressed,JJ,20
6214,hats,NNS,10
6215,fiercely,RB,10
6216,intact,JJ,10
6217,newsprint,NN,10
6218,Beatrice,NNP,10
6219,packaged,VBN,10
6220,courses,NNS,10
6221,adoption,NN,10
6222,Enfield,NNP,10
6223,heels,NNS,10
6224,literally,RB,10
6225,private-sector,JJ,14
6226,signaled,VBD,14
6227,Batman,NNP,10
6228,plead,VB,10
6229,Hispanic,JJ,12
6230,McDonnell,NNP,10
6231,infrastructure,NN,10
6232,identity,NN,10
6233,AND,CC,10
6234,sedan,NN,10
6235,Later,RB,10
6236,tariffs,NNS,10
6237,transform,VB,10
6238,marking,VBG,10
6239,BNL,NNP,10
6240,indirectly,RB,10
6241,rational,JJ,10
6242,bipartisan,JJ,10
6243,spots,NNS,12
6244,nerves,NNS,10
6245,safer,JJR,10
6246,function,NN,13
6247,reveal,VB,14
6248,laboratory,NN,10
6249,Owen,NNP,10
6250,LBO,NNP,16
6251,Cranston,NNP,10
6252,ruble,NN,10
6253,Weyerhaeuser,NNP,10
6254,Nevada,NNP,10
6255,rallies,NNS,10
6256,stalled,VBN,10
6257,D,NNP,10
6258,Spencer,NNP,10
6259,Operating,NN,16
6260,Investigation,NNP,10
6261,Keating,NNP,10
6262,Genentech,NNP,13
6263,averages,NNS,10
6264,Schering-Plough,NNP,10
6265,constituents,NNS,10
6266,demanded,VBD,12
6267,Uniroyal,NNP,10
6268,defective,JJ,10
6269,Coopers,NNP,10
6270,intimate,JJ,10
6271,Sinyard,NNP,10
6272,bike,NN,10
6273,niche,NN,10
6274,Daimler-Benz,NNP,10
6275,tentative,JJ,12
6276,dated,VBN,12
6277,recorders,NNS,10
6278,walk,VB,19
6279,intentions,NNS,10
6280,dog,NN,10
6281,shadow,NN,12
6282,temblor,NN,10
6283,Executives,NNS,10
6284,ski,NN,17
6285,conservatives,NNS,10
6286,minorities,NNS,10
6287,statistical,JJ,10
6288,relevant,JJ,10
6289,severely,RB,10
6290,epicenter,NN,10
6291,V.,NNP,10
6292,regain,VB,12
6293,gainers,NNS,10
6294,bureaucrats,NNS,10
6295,printer,NN,10
6296,unavailable,JJ,10
6297,iron,NN,12
6298,talked,VBD,18
6299,Night,NNP,10
6300,limitations,NNS,10
6301,p53,NN,10
6302,rushing,VBG,10
6303,builders,NNS,10
6304,lived,VBD,14
6305,Telesis,NNP,10
6306,breakup,NN,10
6307,prompting,VBG,10
6308,priorities,NNS,10
6309,Obviously,RB,10
6310,Reform,NNP,12
6311,vaccine,NN,10
6312,stabilizing,VBG,10
6313,Grumman,NNP,10
6314,concludes,VBZ,10
6315,Looking,VBG,10
6316,thrown,VBN,10
6317,Va,NNP,10
6318,translated,VBN,10
6319,deficit-reduction,NN,17
6320,Cellular,NNP,10
6321,bear,VB,15
6322,Lauder,NNP,10
6323,Iran,NNP,10
6324,technicians,NNS,10
6325,Ron,NNP,10
6326,Benjamin,NNP,10
6327,casualty,NN,10
6328,diverted,VBN,10
6329,mayoral,JJ,10
6330,shifting,VBG,10
6331,Generale,NNP,10
6332,phones,NNS,10
6333,supervisor,NN,10
6334,Rothschilds,NNPS,10
6335,suffering,VBG,17
6336,clutter,NN,10
6337,rubble,NN,10
6338,tremors,NNS,10
6339,Lipper,NNP,10
6340,Newark,NNP,10
6341,Mahfouz,NNP,10
6342,Batibot,NNP,10
6343,Marsh,NNP,10
6344,Hart,NNP,10
6345,admission,NN,10
6346,smart,JJ,10
6347,panels,NNS,10
6348,lease,NN,19
6349,Cup,NNP,10
6350,Hooker,NNP,10
6351,Strip,NNP,10
6352,BPCA,NNP,10
6353,Circus,NNP,10
6354,Better,NNP,13
6355,Schwartz,NNP,10
6356,Jeff,NNP,10
6357,Superfund,NNP,10
6358,Beers,NNP,10
6359,diamonds,NNS,10
6360,deduction,NN,10
6361,Communists,NNPS,10
6362,Met,NNP,10
6363,Rubbermaid,NNP,10
6364,artists,NNS,10
6365,boiler,NN,10
6366,palladium,NN,10
6367,Nuovo,NNP,10
6368,Brawer,NNP,10
6369,Lufthansa,NNP,10
6370,Popular,NNP,10
6371,Winnebago,NNP,10
6372,U,NNP,10
6373,Soo,NNP,10
6374,fur,NN,10
6375,furriers,NNS,10
6376,Westmoreland,NNP,10
6377,Dynamics,NNPS,19
6378,filters,NNS,9
6379,Medicine,NNP,9
6380,surviving,VBG,9
6381,contracted,VBD,13
6382,fraction,NN,9
6383,Typically,RB,9
6384,towns,NNS,9
6385,Indianapolis,NNP,9
6386,everyday,JJ,9
6387,exhibition,NN,9
6388,casting,VBG,13
6389,fierce,JJ,9
6390,Plan,NNP,11
6391,shore,VB,13
6392,watches,NNS,12
6393,decrease,NN,16
6394,collecting,VBG,9
6395,depend,VB,11
6396,Cray-3,NNP,9
6397,fragile,JJ,9
6398,introducing,VBG,9
6399,unauthorized,JJ,9
6400,computing,NN,13
6401,Current,JJ,11
6402,Sloan,NNP,9
6403,injury,NN,9
6404,preferences,NNS,9
6405,seven-year,JJ,9
6406,semiannual,JJ,9
6407,repaid,VBN,9
6408,reflection,NN,9
6409,imbalances,NNS,9
6410,coupled,VBN,9
6411,careers,NNS,9
6412,hero,NN,9
6413,pack,NN,11
6414,Macmillan,NNP,9
6415,ball,NN,9
6416,elevators,NNS,9
6417,Plaza,NNP,9
6418,diplomatic,JJ,9
6419,painting,NN,12
6420,Charlie,NNP,9
6421,exciting,JJ,9
6422,empty,JJ,9
6423,Everybody,NN,9
6424,accurate,JJ,9
6425,Wilder,NNP,9
6426,shake,VB,12
6427,nose,NN,9
6428,heating,NN,15
6429,spurred,VBN,9
6430,lender,NN,9
6431,designing,VBG,9
6432,flows,NNS,16
6433,profession,NN,9
6434,standardized,JJ,9
6435,governors,NNS,9
6436,seventh,JJ,9
6437,inner,JJ,9
6438,teaching,NN,12
6439,desperately,RB,9
6440,dismissed,VBD,18
6441,wisdom,NN,9
6442,evaluating,VBG,9
6443,fetal-tissue,JJ,9
6444,indefinitely,RB,9
6445,Institutes,NNPS,12
6446,patient,NN,15
6447,opposes,VBZ,9
6448,exists,VBZ,9
6449,mental,JJ,9
6450,Ed,NNP,9
6451,POP,NNP,9
6452,notice,NN,12
6453,refusal,NN,9
6454,alleging,VBG,9
6455,justice,NN,9
6456,Ga.,NNP,9
6457,auctions,NNS,9
6458,semiconductors,NNS,9
6459,retaining,VBG,9
6460,Guaranteed,VBN,11
6461,counting,VBG,11
6462,positioned,VBN,11
6463,buoyed,VBN,11
6464,erode,VB,9
6465,undisclosed,JJ,9
6466,Show,NNP,9
6467,supermarket,NN,9
6468,Soup,NNP,9
6469,pointing,VBG,9
6470,printed,VBN,11
6471,Highway,NNP,11
6472,bags,NNS,9
6473,automatic,JJ,9
6474,engineer,NN,9
6475,Ill,NNP,9
6476,exclusively,RB,9
6477,hair,NN,9
6478,steal,VB,9
6479,march,NN,11
6480,scarce,JJ,9
6481,newer,JJR,9
6482,Al,NNP,9
6483,lowering,VBG,9
6484,expired,VBD,13
6485,disruption,NN,9
6486,taxpayer,NN,9
6487,Long-term,JJ,9
6488,Sierra,NNP,9
6489,challenging,VBG,13
6490,Jr,NNP,9
6491,Economics,NNP,9
6492,airports,NNS,9
6493,lure,VB,12
6494,Anne,NNP,9
6495,throws,VBZ,9
6496,styles,NNS,9
6497,IRAs,NNS,11
6498,develops,VBZ,9
6499,vacation,NN,9
6500,diamond,NN,9
6501,gift,NN,9
6502,breaker,NN,9
6503,knocked,VBD,15
6504,Markey,NNP,9
6505,autumn,NN,9
6506,watchers,NNS,9
6507,double-digit,JJ,9
6508,debacle,NN,9
6509,Alexander,NNP,9
6510,Graham,NNP,9
6511,pro-democracy,JJ,9
6512,describe,VB,12
6513,socialist,JJ,9
6514,killings,NNS,9
6515,Deng,NNP,9
6516,Scowcroft,NNP,9
6517,contacts,NNS,9
6518,residence,NN,9
6519,principals,NNS,9
6520,Eugene,NNP,9
6521,inappropriate,JJ,9
6522,Del.,NNP,9
6523,Francis,NNP,9
6524,Ore.,NNP,9
6525,Nev.,NNP,9
6526,Eric,NNP,9
6527,forgotten,VBN,9
6528,universities,NNS,9
6529,forest-products,NNS,11
6530,exemption,NN,9
6531,quota,NN,9
6532,architects,NNS,9
6533,visits,NNS,11
6534,Review,NNP,9
6535,Natural,NNP,11
6536,homelessness,NN,9
6537,emphasized,VBD,9
6538,persons,NNS,9
6539,cracks,NNS,9
6540,sponsors,NNS,12
6541,participated,VBD,9
6542,Ruth,NNP,9
6543,placement,NN,9
6544,scholars,NNS,9
6545,credentials,NNS,9
6546,helpful,JJ,9
6547,O'Brien,NNP,9
6548,suspect,VBP,19
6549,Dorrance,NNP,9
6550,Baum,NNP,9
6551,Harper,NNP,9
6552,Growth,NN,12
6553,U.S.A,NNP,9
6554,C.D.s,NNS,9
6555,CORP,NNP,9
6556,READY,NNP,11
6557,separation,NN,9
6558,nomination,NN,9
6559,recommending,VBG,9
6560,discretion,NN,9
6561,select,VB,14
6562,illustrates,VBZ,9
6563,Nebraska,NNP,9
6564,depression,NN,9
6565,Long,NNP,12
6566,inevitable,JJ,9
6567,marginally,RB,9
6568,headline,NN,9
6569,Olympia,NNP,9
6570,refuse,VBP,13
6571,Wohlstetter,NNP,9
6572,waited,VBD,13
6573,floors,NNS,9
6574,gambling,NN,14
6575,pickers,NNS,9
6576,constitute,VBP,12
6577,arbitragers,NNS,9
6578,cleaner,JJR,9
6579,deviation,NN,9
6580,ballot,NN,9
6581,appetite,NN,9
6582,comeback,NN,9
6583,marketed,VBN,13
6584,halted,VBN,15
6585,inherent,JJ,9
6586,collective,JJ,9
6587,write-downs,NNS,9
6588,Ana,NNP,9
6589,double-A,JJ,9
6590,Sweden,NNP,9
6591,fan,NN,9
6592,Stadium,NNP,9
6593,backers,NNS,9
6594,faith,NN,9
6595,schemes,NNS,9
6596,disarray,NN,9
6597,acquires,VBZ,9
6598,arranged,VBD,18
6599,understands,VBZ,9
6600,bolstered,VBN,9
6601,30-share,JJ,9
6602,waiver,NN,9
6603,Municipal,NNP,18
6604,Montgomery,NNP,9
6605,Conference,NNP,13
6606,reasonably,RB,9
6607,Buying,VBG,18
6608,scrambled,VBD,9
6609,polled,VBN,9
6610,12-year,JJ,9
6611,lobbyists,NNS,9
6612,innovative,JJ,9
6613,Generally,RB,9
6614,Intelogic,NNP,9
6615,grower,NN,9
6616,curtail,VB,9
6617,observed,VBD,13
6618,Intermediate,NNP,9
6619,native,JJ,13
6620,firmed,VBD,9
6621,government-owned,JJ,9
6622,literature,NN,9
6623,write-off,NN,9
6624,fortunes,NNS,9
6625,cease-fire,NN,9
6626,exodus,NN,9
6627,conferees,NNS,9
6628,laying,VBG,9
6629,crises,NNS,9
6630,Commodities,NNS,11
6631,battered,VBN,9
6632,Sanford,NNP,9
6633,investigate,VB,9
6634,vital,JJ,9
6635,bribery,NN,9
6636,merit,NN,11
6637,Lines,NNPS,16
6638,five-cent,JJ,9
6639,riding,VBG,9
6640,Marathon,NNP,9
6641,scuttle,VB,9
6642,exceptions,NNS,9
6643,Museum,NNP,9
6644,Eddie,NNP,9
6645,enjoy,VB,15
6646,lobbying,VBG,14
6647,extreme,JJ,11
6648,ridiculous,JJ,9
6649,restrictive,JJ,9
6650,feed,NN,15
6651,postpone,VB,9
6652,irresponsible,JJ,9
6653,Nikko,NNP,9
6654,Blair,NNP,9
6655,Nothing,NN,9
6656,beach,NN,9
6657,sun,NN,9
6658,prepares,VBZ,9
6659,Ridley,NNP,9
6660,luxury-car,NN,9
6661,cooperative,JJ,11
6662,hinted,VBD,9
6663,listening,VBG,11
6664,performances,NNS,9
6665,Metromedia,NNP,9
6666,Banxquote,NNP,9
6667,insisting,VBG,9
6668,Vienna,NNP,9
6669,tank,NN,9
6670,combat,NN,14
6671,disposable,JJ,9
6672,aging,VBG,9
6673,single-A-2,JJ,11
6674,carpet,NN,9
6675,sometime,RB,9
6676,stealing,VBG,9
6677,Laboratory,NNP,9
6678,Hunter,NNP,9
6679,dump,VB,11
6680,occasions,NNS,9
6681,testified,VBD,9
6682,clerk,NN,9
6683,appellate,JJ,11
6684,spoken,VBN,9
6685,county,NN,9
6686,dealership,NN,9
6687,unfortunate,JJ,9
6688,non-U.S.,JJ,11
6689,20-year,JJ,9
6690,Abramson,NNP,9
6691,liquid,JJ,13
6692,prudent,JJ,9
6693,Intergroup,NNP,9
6694,cooperate,VB,9
6695,interfere,VB,9
6696,Records,NNPS,14
6697,affidavits,NNS,9
6698,Clean,NNP,11
6699,NWA,NNP,9
6700,Airport,NNP,9
6701,improperly,RB,9
6702,spreading,VBG,9
6703,spree,NN,9
6704,Burgess,NNP,9
6705,Keenan,NNP,9
6706,Bruce,NNP,9
6707,tap,VB,9
6708,trips,NNS,9
6709,ethnic,JJ,9
6710,damp,VB,11
6711,grip,NN,9
6712,breach,NN,13
6713,Rome,NNP,9
6714,illustration,NN,9
6715,tendency,NN,9
6716,demonstration,NN,9
6717,politician,NN,9
6718,hide,VB,9
6719,fabric,NN,9
6720,mass,NN,11
6721,deductions,NNS,9
6722,advises,VBZ,9
6723,accomplish,VB,9
6724,deeper,JJR,13
6725,sustain,VB,9
6726,satisfy,VB,9
6727,multiple,JJ,13
6728,handy,JJ,9
6729,possibilities,NNS,9
6730,exploring,VBG,9
6731,theories,NNS,9
6732,predictions,NNS,9
6733,Never,RB,11
6734,sour,JJ,9
6735,frustration,NN,9
6736,Ocean,NNP,9
6737,radical,JJ,9
6738,capitalists,NNS,9
6739,Medicare,NNP,9
6740,boxes,NNS,9
6741,variations,NNS,9
6742,celebration,NN,9
6743,anniversary,NN,9
6744,Consulting,NNP,9
6745,Pharmaceutical,NNP,9
6746,low-income,JJ,9
6747,far-reaching,JJ,9
6748,Science,NNP,12
6749,authorization,NN,9
6750,Loral,NNP,9
6751,scenarios,NNS,9
6752,state-controlled,JJ,9
6753,donated,VBN,12
6754,reverse,VB,13
6755,hot-dipped,JJ,9
6756,Lyonnais,NNP,9
6757,terminals,NNS,9
6758,brisk,JJ,9
6759,streamlining,VBG,12
6760,psychological,JJ,9
6761,Pfizer,NNP,9
6762,revisions,NNS,9
6763,Issues,NNS,16
6764,reset,NN,24
6765,municipals,NNS,9
6766,interpreted,VBN,13
6767,compare,VB,15
6768,shelters,NNS,9
6769,strange,JJ,9
6770,firmer,JJR,9
6771,earth,NN,9
6772,measurements,NNS,9
6773,credible,JJ,9
6774,knowing,VBG,9
6775,approvals,NNS,9
6776,desks,NNS,9
6777,Franco,NNP,9
6778,Aerospace,NNP,11
6779,capitalization,NN,9
6780,technological,JJ,9
6781,weaknesses,NNS,9
6782,Roper,NNP,9
6783,fitness,NN,9
6784,Electronic,NNP,11
6785,potatoes,NNS,9
6786,Sports,NNP,15
6787,bed,NN,9
6788,Investments,NNP,16
6789,electoral,JJ,9
6790,devaluation,NN,9
6791,physician,NN,9
6792,Edisto,NNP,9
6793,wondering,VBG,9
6794,Quayle,NNP,9
6795,Jordan,NNP,9
6796,Thurmond,NNP,9
6797,considerations,NNS,9
6798,shaking,VBG,9
6799,undertaken,VBN,9
6800,associations,NNS,9
6801,profile,NN,9
6802,contact,NN,9
6803,embryo,NN,9
6804,crazy,JJ,9
6805,catalyst,NN,9
6806,mutual-fund,JJ,11
6807,collect,VB,13
6808,messages,NNS,9
6809,hat,NN,9
6810,Charleston,NNP,9
6811,terrible,JJ,9
6812,nasty,JJ,9
6813,bank-holding,JJ,9
6814,Dresdner,NNP,9
6815,disks,NNS,9
6816,Patterson,NNP,9
6817,Commercial,NNP,16
6818,"70,000",CD,9
6819,department-store,NN,9
6820,Pearce,NNP,9
6821,Belgian,JJ,9
6822,bears,VBZ,13
6823,projection,NN,9
6824,Fisher,NNP,9
6825,PBS,NNP,9
6826,Crossland,NNP,9
6827,Falcon,NNP,9
6828,alliances,NNS,9
6829,bleak,JJ,9
6830,Universal,NNP,9
6831,captured,VBN,9
6832,gathering,VBG,17
6833,blank,JJ,9
6834,two-day,JJ,9
6835,reminder,NN,9
6836,CMS,NNP,9
6837,adjust,VB,13
6838,installations,NNS,9
6839,Aoun,NNP,9
6840,coupons,NNS,9
6841,Korotich,NNP,9
6842,interviewed,VBD,17
6843,Individual,NNP,13
6844,Speaker,NNP,9
6845,Arias,NNP,9
6846,interpret,VB,9
6847,Larsen,NNP,9
6848,Lion,NNP,9
6849,script,NN,9
6850,Roebuck,NNP,9
6851,unanimously,RB,9
6852,Lockheed,NNP,9
6853,fare,NN,21
6854,subsidy,NN,9
6855,Toseland,NNP,9
6856,yard,NN,9
6857,Jewish,JJ,9
6858,Buffett,NNP,9
6859,athletes,NNS,9
6860,Southam,NNP,9
6861,Supervision,NNP,9
6862,Koch,NNP,9
6863,Portfolio,NNP,12
6864,gridlock,NN,9
6865,breaks,NNS,14
6866,Cairo,NNP,9
6867,gallery,NN,9
6868,Holmes,NNP,9
6869,Vatican,NNP,9
6870,notification,NN,9
6871,McLennan,NNP,9
6872,Deaver,NNP,9
6873,comptroller,NN,9
6874,universal,JJ,9
6875,Krasnoyarsk,NNP,9
6876,subsequently,RB,9
6877,Film,NNP,9
6878,Leval,NNP,9
6879,Salinger,NNP,9
6880,franchisers,NNS,9
6881,pesticides,NNS,9
6882,HBO,NNP,9
6883,L.J.,NNP,9
6884,dynamic,JJ,9
6885,Allied-Signal,NNP,9
6886,non-food,JJ,9
6887,aided,VBN,9
6888,CBOE,NNP,9
6889,restored,VBN,13
6890,Games,NNPS,9
6891,Tisch,NNP,9
6892,Robins,NNP,9
6893,Maxicare,NNP,9
6894,Semiconductor,NNP,9
6895,Kageyama,NNP,9
6896,TRO,NN,9
6897,Z,NNP,9
6898,Cypress,NNP,9
6899,ESB,NNP,9
6900,Kaiser,NNP,9
6901,antibody,NN,9
6902,MeraBank,NNP,9
6903,Seita,NNP,9
6904,Ortiz,NNP,9
6905,Realist,NNP,9
6906,Banc,NNP,9
6907,DEC,NNP,9
6908,M$,$,9
6909,Marlowe,NNP,9
6910,S,NNP,9
6911,mural,NN,9
6912,Gaubert,NNP,9
6913,FEMA,NNP,9
6914,gin,NN,9
6915,Capcom,NNP,9
6916,JAL,NNP,9
6917,Rudolph,NNP,8
6918,fiber,NN,8
6919,1950s,CD,13
6920,smooth,JJ,11
6921,dust,NN,8
6922,tracked,VBN,8
6923,capture,VB,8
6924,dollar-denominated,JJ,8
6925,boosts,VBZ,13
6926,S.p,NNP,8
6927,earliest,JJS,8
6928,lesser,JJR,8
6929,crews,NNS,8
6930,Imports,NNS,8
6931,rewards,NNS,10
6932,emerges,VBZ,8
6933,collected,VBN,8
6934,Curry,NNP,8
6935,upheld,VBD,11
6936,valuation,NN,8
6937,processors,NNS,8
6938,Neil,NNP,8
6939,literary,JJ,8
6940,specializing,VBG,8
6941,declaration,NN,8
6942,Assistant,NNP,8
6943,desktop,NN,8
6944,Seagate,NNP,8
6945,Dale,NNP,8
6946,Magna,NNP,8
6947,McAlpine,NNP,8
6948,Lord,NNP,8
6949,intensity,NN,8
6950,turf,NN,8
6951,Aquino,NNP,8
6952,province,NN,8
6953,frenzy,NN,8
6954,Share,NN,8
6955,repayment,NN,8
6956,belongs,VBZ,8
6957,stressed,VBD,8
6958,clues,NNS,8
6959,adjusting,VBG,8
6960,delivering,VBG,8
6961,Stanford,NNP,8
6962,sums,NNS,8
6963,designated,VBN,8
6964,oils,NNS,8
6965,Artist,NNP,8
6966,murdered,VBN,8
6967,achievement,NN,8
6968,significance,NN,8
6969,recommend,VB,11
6970,Video,NNP,8
6971,sections,NNS,8
6972,oversight,NN,8
6973,incomplete,JJ,8
6974,deceptive,JJ,8
6975,Jefferson,NNP,8
6976,truce,NN,8
6977,Seats,NNS,8
6978,constraints,NNS,8
6979,evolution,NN,8
6980,teach,VB,11
6981,temptation,NN,8
6982,adult,NN,8
6983,Nobel,NNP,8
6984,glory,NN,8
6985,bricks,NNS,8
6986,loved,VBD,10
6987,lady,NN,8
6988,deteriorating,VBG,8
6989,adequately,RB,8
6990,ideological,JJ,8
6991,foundations,NNS,8
6992,mobile,JJ,8
6993,acted,VBD,13
6994,Individuals,NNS,8
6995,prohibits,VBZ,8
6996,counseling,NN,11
6997,sparked,VBN,15
6998,boys,NNS,8
6999,fairness,NN,8
7000,Sherwin,NNP,8
7001,white-collar,JJ,8
7002,slashing,VBG,8
7003,Furukawa,NNP,8
7004,billings,NNS,8
7005,cautiously,RB,8
7006,rolled,VBD,16
7007,drifted,VBD,8
7008,Nielsen,NNP,8
7009,renew,VB,8
7010,pressed,VBN,8
7011,Hamilton,NNP,8
7012,allocated,VBN,8
7013,automobiles,NNS,8
7014,belts,NNS,8
7015,luck,NN,8
7016,autos,NNS,8
7017,joins,VBZ,8
7018,cement,NN,10
7019,"18,000",CD,8
7020,anti-takeover,JJ,8
7021,ranged,VBD,12
7022,lighter,JJR,8
7023,objective,NN,11
7024,postponed,VBN,14
7025,auctioned,VBN,8
7026,clearing,NN,16
7027,enthusiasm,NN,8
7028,sight,NN,8
7029,Late,RB,10
7030,bull,NN,8
7031,improves,VBZ,8
7032,Venture,NNP,8
7033,counterpart,NN,8
7034,Memphis,NNP,8
7035,aiming,VBG,8
7036,enabling,VBG,8
7037,N.C,NNP,8
7038,savings-and-loan,JJ,14
7039,sagging,VBG,8
7040,one-hour,JJ,8
7041,p.m,RB,8
7042,one-day,JJ,8
7043,executing,VBG,8
7044,cool,JJ,16
7045,Hammond,NNP,8
7046,Ten,CD,8
7047,speaks,VBZ,8
7048,passion,NN,8
7049,Rev.,NNP,8
7050,fed,VBN,10
7051,reopen,VB,8
7052,feelings,NNS,8
7053,Baldwin,NNP,8
7054,colleges,NNS,8
7055,everywhere,RB,8
7056,reference,NN,8
7057,Cigna,NNP,8
7058,plight,NN,8
7059,Hubbard,NNP,8
7060,lacked,VBD,8
7061,phrase,NN,8
7062,refuge,NN,8
7063,traveling,VBG,8
7064,citizen,NN,8
7065,weapon,NN,8
7066,continually,RB,8
7067,improper,JJ,8
7068,Wash.,NNP,8
7069,timely,JJ,8
7070,Minn.,NNP,8
7071,Ann,NNP,8
7072,Jamaica,NNP,8
7073,Grant,NNP,8
7074,Kane,NNP,8
7075,hurdles,NNS,8
7076,resist,VB,8
