type,token,index,frequency
word,copied,3713,2
word,studies,3714,44
word,admits,3715,21
word,mistake,3716,12
word,motives,3717,4
word,correct,3718,23
word,sociology,3719,2
word,subjects,3720,15
word,bottom,3721,36
word,newspapers,3722,34
word,Mostly,3723,2
word,prevent,3724,68
word,self-esteem,3725,2
word,badly,3726,36
word,broke,3727,26
word,heart,3728,58
word,whole,3729,82
word,alive,3730,15
word,desperately,3731,9
word,somebody,3732,24
word,cared,3733,2
word,blow,3734,22
word,advanced,3735,82
word,pretty,3736,53
word,defeats,3737,2
word,inkling,3738,4
word,Joe,3739,14
word,Watson,3740,10
word,prosecutor,3741,15
word,alumni,3742,4
word,concedes,3743,21
word,adding,3744,69
word,Do,3745,26
word,sympathy,3746,4
word,hands,3747,72
word,discovered,3748,42
word,avoid,3749,80
word,disclosure,3750,25
word,trial,3751,79
word,quiet,3752,31
word,resignation,3753,41
word,save,3754,44
word,certificate,3755,10
word,recalls,3756,26
word,someone,3757,67
word,knife,3758,2
word,astonishment,3759,2
word,dismay,3760,2
word,authorities,3761,45
word,school-board,3762,2
word,dismissed,3763,18
word,crowded,3764,14
word,testify,3765,11
word,callers,3766,2
word,radio,3767,32
word,particulars,3768,2
word,offense,3769,5
word,policies,3770,76
word,talk-show,3771,4
word,host,3772,27
word,allowed,3773,83
word,overused,3774,2
word,enraged,3775,2
word,first-time,3776,5
word,offenders,3777,7
word,conviction,3778,19
word,worthy,3779,6
word,murder,3780,17
word,Over,3781,38
word,witnesses,3782,10
word,mostly,3783,66
word,interviewed,3784,17
word,meanwhile,3785,45
word,squad,3786,2
word,crushed,3787,6
word,explain,3788,29
word,Soon,3789,12
word,T-shirts,3790,4
word,corridors,3791,2
word,familiar,3792,76
word,logo,3793,5
word,shirts,3794,6
word,angry,3795,19
word,harm,3796,12
word,damn,3797,7
word,incident,3798,13
word,doubt,3799,47
word,wisdom,3800,9
word,evaluating,3801,9
word,Key,3802,2
word,mathematics,3803,5
word,realized,3804,22
word,reinstatement,3805,5
word,afraid,3806,15
word,relieved,3807,10
word,sentiment,3808,23
word,favor,3809,56
word,jury,3810,70
word,chalk,3811,2
word,touched,3812,7
word,slate,3813,10
word,schoolchildren,3814,2
word,answer,3815,36
word,worksheets,3816,2
word,prior,3817,41
word,widely,3818,70
word,Achievement,3819,3
word,Roman,3820,35
word,add,3821,76
word,kit,3822,2
word,instances,3823,5
word,parent,3824,131
word,Britain,3825,129
word,Communication,3826,11
word,Close,3827,4
word,parallels,3828,7
word,critics,3829,42
word,justifying,3830,2
word,Kaminski,3831,4
word,Traverse,3832,2
word,Mich.,3833,29
word,coaching,3834,3
word,aids,3835,6
word,gauge,3836,13
word,learning,3837,17
word,everybody,3838,23
word,eighth,3839,6
word,grade,3840,7
word,Macmillan\/McGraw,3841,5
word,CAT,3842,6
word,Iowa,3843,26
word,Harcourt,3844,2
word,Brace,3845,2
word,Jovanovich,3846,2
word,Metropolitan,3847,20
word,Arizona,3848,57
word,Florida,3849,52
word,Louisiana,3850,10
word,Maryland,3851,20
word,tools,3852,25
word,best-selling,3853,2
word,Kean,3854,10
word,publishes,3855,13
word,aimed,3856,59
word,improving,3857,14
word,replicated,3858,2
word,referred,3859,20
word,schoolteacher,3860,4
word,Mehrens,3861,2
word,Michigan,3862,28
word,similarity,3863,6
word,devised,3864,7
word,scale,3865,27
word,awarding,3866,4
word,measured,3867,20
word,closeness,3868,2
word,fifth-grade,3869,3
word,subskills,3870,2
word,symmetry,3871,2
word,metric,3872,38
word,measurement,3873,5
word,volume,3874,191
word,pie,3875,7
word,bar,3876,24
word,replicate,3877,2
word,intent,3878,27
word,knowledge,3879,14
word,sounds,3880,18
word,exclusion,3881,10
word,contains,3882,13
word,examples,3883,4
word,matches,3884,6
word,items,3885,62
word,Rick,3886,5
word,Brownell,3887,2
word,ignoring,3888,19
word,need,3889,213
word,format,3890,5
word,replicating,3891,2
word,deny,3892,23
word,publication,3893,17
word,Random,3894,13
word,outraged,3895,3
word,advisory,3896,16
word,represented,3897,31
word,unaware,3898,4
word,discontinue,3899,3
word,Alleghany,3900,2
word,Sacramento,3901,15
word,Savings,3902,61
word,Loan,3903,43
word,Frances,3904,2
word,C.,3905,54
word,Berger,3906,2
word,Foundation,3907,19
word,S&L,3908,25
word,offices,3909,79
word,north,3910,14
word,central,3911,58
word,services,3912,221
word,ancillary,3913,2
word,Human,3914,15
word,Services,3915,78
word,moratorium,3916,5
word,fetal-tissue,3917,10
word,transplants,3918,12
word,Medical,3919,64
word,fetal,3920,4
word,tissue,3921,14
word,humans,3922,11
word,diabetes,3923,3
word,Alzheimer,3924,2
word,Parkinson,3925,2
word,Huntington,3926,4
word,anti-abortionists,3927,7
word,oppose,3928,23
word,therapies,3929,2
word,abortions,3930,24
word,Mason,3931,19
word,secretary,3932,67
word,health,3933,137
word,transplant,3934,5
word,indefinitely,3935,9
word,wo,3936,236
word,stop,3937,82
word,privately,3938,39
word,funded,3939,22
word,federally,3940,11
word,involve,3941,29
word,HHS,3942,7
word,Louis,3943,43
word,Sullivan,3944,19
word,letter,3945,86
word,acting,3946,22
word,Institutes,3947,12
word,threatened,3948,35
word,controversy,3949,26
word,implications,3950,19
word,brain,3951,30
word,patient,3952,15
word,suffering,3953,17
word,scientific,3954,35
word,ethical,3955,10
word,majority,3956,98
word,panel,3957,58
word,recommended,3958,26
word,carefully,3959,18
word,controlled,3960,54
word,embroiled,3961,3
word,anti-abortion,3962,12
word,dispute,3963,56
word,hampered,3964,13
word,administration,3965,189
word,prominent,3966,16
word,doctors,3967,23
word,fill,3968,25
word,prestigious,3969,10
word,helm,3970,5
word,NIH,3971,16
word,Centers,3972,6
word,Disease,3973,4
word,Control,3974,49
word,Several,3975,37
word,withdrawn,3976,13
word,names,3977,47
word,consideration,3978,25
word,views,3979,41
word,Antonio,3980,13
word,Novello,3981,2
word,nominated,3982,4
word,serve,3983,41
word,surgeon,3984,3
word,reportedly,3985,21
word,assured,3986,13
word,opposes,3987,9
word,Child,3988,2
word,Development,3989,57
word,charged,3990,57
word,imposing,3991,11
word,ideological,3992,8
word,defuse,3993,2
word,CDC,3994,3
word,judged,3995,4
word,disturbs,3996,2
word,moves,3997,88
word,uncharted,3998,4
word,judgments,3999,7
word,applications,4000,30
word,Myron,4001,4
word,Genel,4002,2
word,associate,4003,22
word,dean,4004,2
word,Yale,4005,14
word,debate,4006,58
word,mechanism,4007,11
word,exists,4008,9
word,middle,4009,23
word,conducting,4010,16
word,warns,4011,13
word,discourage,4012,6
word,climate,4013,20
word,visible,4014,18
word,foundations,4015,8
word,flap,4016,4
word,tissues,4017,4
word,fronts,4018,6
word,damaged,4019,57
word,genes,4020,42
word,cause,4021,78
word,Down,4022,5
word,syndrome,4023,7
word,mental,4024,9
word,summary,4025,6
word,interstate,4026,16
word,banking,4027,134
word,over-the-counter,4028,73
word,slightly,4029,123
word,lackluster,4030,18
word,paltry,4031,3
word,Yesterday,4032,73
word,turnover,4033,27
word,daily,4034,99
word,busiest,4035,7
word,averaged,4036,19
word,roughly,4037,55
word,biggest,4038,135
word,nonfinancial,4039,2
word,gained,4040,133
word,modestly,4041,23
word,tracks,4042,18
word,Connecticut,4043,28
word,Trust,4044,101
word,regions,4045,16
word,merge,4046,24
word,Massachusetts,4047,36
word,merged,4048,21
word,traders,4049,266
word,real-estate,4050,65
word,loan,4051,140
word,unattractive,4052,2
word,takeover,4053,222
word,targets,4054,31
word,speculators,4055,24
word,anticipating,4056,6
word,approve,4057,35
word,permitting,4058,5
word,immediately,4059,64
word,water,4060,81
word,saw,4061,63
word,uptick,4062,5
word,Jennison,4063,5
word,trader,4064,74
word,OTC,4065,46
word,beneficiary,4066,3
word,Bancorp,4067,15
word,3\/4,4068,222
word,expires,4069,17
word,Ed,4070,9
word,green,4071,17
word,fared,4072,9
word,Constitution,4073,25
word,7\/8,4074,116
word,1\/4,4075,156
word,signed,4076,78
word,merger,4077,100
word,L.P.,4078,4
word,5\/8,4079,131
word,London-based,4080,12
word,third-quarter,4081,243
word,pretax,4082,71
word,mobile,4083,8
word,Dan,4084,13
word,one-time,4085,40
word,substantially,4086,49
word,eliminates,4087,5
word,losses,4088,244
word,associated,4089,50
word,core,4090,47
word,assuming,4091,24
word,dramatic,4092,27
word,fluctuation,4093,3
word,achieve,4094,19
word,near-record,4095,4
word,Weisfield,4096,16
word,Ratners,4097,14
word,definitive,4098,25
word,Also,4099,86
word,Jaguar,4100,154
word,Heritage,4101,14
word,Media,4102,12
word,acquiring,4103,40
word,POP,4104,9
word,Radio,4105,22
word,swap,4106,27
word,tumbled,4107,30
word,Rally,4108,33
word,lost,4109,156
word,restaurant,4110,37
word,operator,4111,40
word,redeemed,4112,12
word,Giant,4113,16
word,resolve,4114,21
word,Burt,4115,7
word,Sugarman,4116,15
word,Trotter,4117,12
word,nine-member,4118,4
word,SCI,4119,56
word,Systems,4120,96
word,slipped,4121,40
word,Huntsville,4122,2
word,Ala.,4123,5
word,post,4124,84
word,fiscal,4125,223
word,quarter,4126,682
word,Sept.,4127,159
word,year-earlier,4128,116
word,Internal,4129,13
word,Revenue,4130,136
word,criminal,4131,49
word,detailed,4132,27
word,"10,000",4133,77
word,warnings,4134,13
word,attorneys,4135,46
word,cities,4136,47
word,outcry,4137,14
word,organized,4138,25
word,protected,4139,21
word,attorney-client,4140,4
word,privilege,4141,12
word,IRS,4142,86
word,stem,4143,22
word,receives,4144,14
word,customer,4145,63
word,transactions,4146,91
word,payment,4147,79
word,document,4148,12
word,Form,4149,2
word,Social,4150,25
word,Security,4151,66
word,passport,4152,2
word,Failure,4153,5
word,punishable,4154,7
word,misdemeanor,4155,4
word,felony,4156,13
word,prison,4157,29
word,Attorneys,4158,7
word,argued,4159,43
word,wish,4160,22
word,identities,4161,3
word,citing,4162,42
word,rarely,4163,18
word,acted,4164,13
word,witness,4165,14
word,Neal,4166,13
word,Sonnett,4167,4
word,Criminal,4168,7
word,Defense,4169,44
word,Lawyers,4170,21
word,Miami,4171,24
word,dozens,4172,18
word,letters,4173,40
word,sent,4174,99
word,certified,4175,3
word,mail,4176,55
word,drug,4177,144
word,individuals,4178,64
word,necessarily,4179,23
word,hire,4180,24
word,circumstances,4181,41
word,retained,4182,21
word,tip,4183,6
word,spark,4184,12
word,formed,4185,36
word,chaired,4186,4
word,Gerald,4187,19
word,Lefcourt,4188,2
word,Bar,4189,9
word,resolution,4190,24
word,condemning,4191,4
word,requirement,4192,12
word,ABA,4193,6
word,grand,4194,26
word,prohibited,4195,9
word,code,4196,16
word,ethics,4197,10
word,disclosing,4198,5
word,committing,4199,5
word,Justice,4200,90
word,taxpayers,4201,35
word,notice,4202,13
word,moderate,4203,34
word,stance,4204,20
word,Christopher,4205,26
word,Detroit,4206,29
word,submit,4207,18
word,initiated,4208,9
word,dating,4209,5
word,correspondence,4210,3
word,mailed,4211,2
word,Individuals,4212,8
word,permission,4213,25
word,obtained,4214,22
word,develop,4215,77
word,sending,4216,20
word,assertions,4217,5
word,relating,4218,10
word,confidential,4219,7
word,THE,4220,33
word,FEDERAL,4221,36
word,victim,4222,18
word,Often,4223,5
word,judges,4224,42
word,lucrative,4225,20
word,fanfare,4226,6
word,Raul,4227,2
word,Ramirez,4228,5
word,Calif,4229,30
word,San,4230,269
word,Francisco,4231,209
word,refusal,4232,9
word,couple,4233,61
word,clerks,4234,5
word,quipped,4235,3
word,unjust,4236,3
word,Judges,4237,7
word,professional,4238,37
word,accountants,4239,10
word,eye,4240,39
word,sudden,4241,31
word,relegated,4242,2
word,sum,4243,13
word,litigation,4244,46
word,Sutcliffe,4245,3
word,detail,4246,15
word,high-priced,4247,11
word,UNION,4248,2
word,laughing,4249,5
word,Garry,4250,2
word,Trudeau,4251,7
word,Writers,4252,3
word,Guild,4253,3
word,America,4254,186
word,alleging,4255,9
word,mounted,4256,9
word,harass,4257,3
word,punish,4258,6
word,crossing,4259,7
word,picket,4260,6
word,involves,4261,19
word,Darkhorse,4262,3
word,Productions,4263,5
word,co-owner,4264,3
word,member,4265,88
word,employed,4266,16
word,guild,4267,7
word,lawsuit,4268,31
word,illegally,4269,15
word,cartoonist,4270,2
word,union,4271,129
word,reviewing,4272,14
word,suit,4273,165
word,disciplinary,4274,10
word,K.,4275,14
word,Samnick,4276,3
word,harassment,4277,2
word,consists,4278,14
word,mainly,4279,50
word,threats,4280,12
word,punishment,4281,7
word,unjustified,4282,2
word,damages,4283,47
word,seeks,4284,35
word,preventing,4285,10
word,punishing,4286,3
word,family-planning,4287,5
word,abortion-related,4288,2
word,adopted,4289,38
word,prohibits,4290,8
word,Title,4291,13
word,X,4292,3
word,assist,4293,17
word,obtaining,4294,13
word,counseling,4295,11
word,referrals,4296,2
word,activities,4297,81
word,promote,4298,24
word,advocate,4299,7
word,opinion,4300,47
word,Appeals,4301,11
word,restrictions,4302,65
word,violate,4303,17
word,care,4304,88
word,providers,4305,5
word,limits,4306,39
word,pregnant,4307,18
word,JUDGE,4308,2
word,bias,4309,15
word,comments,4310,33
word,homosexual,4311,5
word,Dallas,4312,53
word,District,4313,41
word,Jack,4314,53
word,Hampton,4315,3
word,sparked,4316,15
word,judicial,4317,12
word,inquiry,4318,21
word,remarks,4319,27
word,December,4320,107
word,sentencing,4321,5
word,18-year-old,4322,2
word,defendant,4323,14
word,killing,4324,19
word,park,4325,21
word,referring,4326,22
word,cruising,4327,2
word,picking,4328,17
word,teenage,4329,2
word,boys,4330,8
word,Murray,4331,14
word,appointed,4332,31
word,fairness,4333,8
word,commenting,4334,7
word,prejudice,4335,2
word,prostitute,4336,2
word,discredit,4337,2
word,judiciary,4338,6
word,justice,4339,9
word,Judicial,4340,3
word,impose,4341,16
word,GAF,4342,20
word,stock-manipulation,4343,3
word,opening,4344,65
word,arguments,4345,19
word,Manhattan,4346,70
word,Lowe,4347,6
word,eight-count,4348,2
word,indictment,4349,23
word,Wayne,4350,10
word,N.J.,4351,52
word,specialty,4352,39
word,Vice,4353,22
word,Chairman,4354,141
word,Sherwin,4355,8
word,attempting,4356,26
word,manipulate,4357,6
word,Carbide,4358,13
word,trials,4359,10
word,mistrials,4360,3
word,TO,4361,4
word,prosecution,4362,13
word,affair,4363,14
word,Mayer,4364,7
word,Brown,4365,58
word,Bromwich,4366,2
word,Oliver,4367,12
word,North,4368,117
word,D.C.,4369,28
word,specialize,4370,5
word,white-collar,4371,8
word,served,4372,41
word,narcotics,4373,4
word,Cooper,4374,4
word,Tire,4375,7
word,Rubber,4376,5
word,principle,4377,29
word,Albany,4378,6
word,Ga.,4379,9
word,Bridgestone\/Firestone,4380,2
word,Inc,4381,210
word,Terms,4382,42
word,tire,4383,15
word,consist,4384,10
word,square,4385,31
word,feet,4386,75
word,acres,4387,23
word,bids,4388,62
word,apology,4389,2
word,indulging,4390,2
word,leaders,4391,120
word,statement,4392,142
word,cutthroat,4393,2
word,pricing,4394,47
word,equivalent,4395,34
word,penny,4396,11
word,municipal,4397,48
word,No.,4398,58
word,alone,4399,71
word,competitors,4400,69
word,auctions,4401,9
word,lottery,4402,5
word,summoned,4403,7
word,sure,4404,84
word,understood,4405,13
word,ministry,4406,31
word,Fair,4407,11
word,investigating,4408,21
word,violations,4409,32
word,apologize,4410,2
word,Takuma,4411,2
word,Yamamoto,4412,5
word,packed,4413,8
word,headquarters,4414,58
word,contrary,4415,11
word,sorry,4416,5
word,embarrassing,4417,8
word,situations,4418,6
word,reputation,4419,30
word,sacrificing,4420,4
word,profits,4421,131
word,benefits,4422,106
word,accepted,4423,41
word,normal,4424,54
word,accepting,4425,12
word,gifts,4426,6
word,businessmen,4427,23
word,fire,4428,38
word,fueled,4429,21
word,behavior,4430,21
word,complaints,4431,29
word,municipality,4432,3
word,touch,4433,18
word,tense,4434,4
word,Foreigners,4435,3
word,complain,4436,23
word,limited,4437,102
word,access,4438,63
word,procurement,4439,7
word,unfairly,4440,12
word,undercut,4441,6
word,excessively,4442,2
word,slashing,4443,8
word,semiconductors,4444,9
word,Asked,4445,17
word,hurt,4446,99
word,U.S.-Japan,4447,4
word,minus,4448,9
word,factor,4449,37
word,one-yen,4450,4
word,Hiroshima,4451,11
word,design,4452,60
word,map,4453,5
word,waterworks,4454,7
word,library,4455,11
word,Nagano,4456,2
word,prefecture,4457,4
word,municipalities,4458,7
word,emerge,4459,15
word,insisted,4460,20
word,Other,4461,94
word,contacted,4462,6
word,Sasaki,4463,2
word,Keidanren,4464,2
word,Federation,4465,12
word,Organizations,4466,4
word,Profit,4467,27
word,PAPERS,4468,3
word,Backe,4469,3
word,Atlantic,4470,40
word,Publications,4471,10
word,community,4472,64
word,papers,4473,28
word,media,4474,81
word,CBS,4475,103
word,Price,4476,47
word,Communications,4477,74
word,NTG,4478,2
word,retaining,4479,9
word,Capital,4480,169
word,Stores,4481,35
word,operates,4482,44
word,retail,4483,106
word,Furukawa,4484,8
word,machinery,4485,29
word,belonging,4486,4
word,Dresser,4487,2
word,locally,4488,6
word,shovels,4489,4
word,Heidelberg,4490,3
word,German,4491,125
word,Structural,4492,3
word,Dynamics,4493,19
word,computer-aided,4494,5
word,automation,4495,4
word,productivity,4496,26
word,@,4497,2
word,-,4498,70
word,thrifts,4499,50
word,metropolitan,4500,12
word,compiled,4501,17
word,Rate,4502,6
word,Monitor,4503,2
word,b,4504,10
word,Guaranteed,4505,11
word,minimum,4506,91
word,LSI,4507,5
word,Logic,4508,4
word,surprise,4509,30
word,semiconductor,4510,24
word,lagging,4511,9
word,billings,4512,8
word,cover,4513,61
word,extended,4514,34
word,weakness,4515,51
word,switch,4516,21
word,techniques,4517,16
word,Wilfred,4518,7
word,midyear,4519,6
word,phase,4520,12
word,oldest,4521,7
word,appropriate,4522,25
word,equals,4523,3
word,counting,4524,11
word,extraordinary,4525,42
word,older,4526,43
word,six-inch,4527,2
word,silicon,4528,4
word,wafers,4529,2
word,fabricate,4530,3
word,Related,4531,4
word,converting,4532,11
word,Santa,4533,70
word,Clara,4534,5
word,Calif.,4535,114
word,facility,4536,59
word,speculate,4537,12
word,additions,4538,6
word,aggressively,4539,25
word,suddenly,4540,16
word,poorly,4541,14
word,positioned,4542,11
word,Stark,4543,3
word,Robertson,4544,14
word,Stephens,4545,3
word,dead,4546,32
word,facing,4547,37
word,traditionally,4548,20
word,Part,4549,21
word,buyers,4550,115
word,jitters,4551,6
word,Lake,4552,20
word,N.J,4553,16
word,G.,4554,27
word,Kuhns,4555,2
word,General,4556,198
word,dollar,4557,248
word,buoyed,4558,11
word,cautiously,4559,8
word,bearish,4560,19
word,underpin,4561,4
word,kept,4562,50
word,plunging,4563,7
